rank,user,pagerank,betweenness,norm_indegree,in_degree,out_degree,composite,core_number,mean_sentiment,n_posts
508,contribcode,0.000837399915676006,0.0,0.125,2,0,0.0378349599662704,2,0.03553333333333333,3
509,zRzRzRzRzRzRzR,0.0008345112175034116,3.3487300499407274e-06,0.125,2,2,0.037834809106016346,4,0.054842857142857145,7
515,bi1101,0.0008270181467801501,7.255581774871576e-06,0.125,2,1,0.03783298393324452,2,0.15248,5
517,gathierry,0.000830615693731342,0.0,0.125,2,0,0.037832246277492536,2,0.2352,4
518,softguy777,0.000830615693731342,0.0,0.125,2,0,0.037832246277492536,2,0.34428000000000003,5
519,YinniKun,0.0008299880300376328,0.0,0.125,2,0,0.03783199521201505,2,0.539,3
520,DanForester,0.0008299880300376328,0.0,0.125,2,0,0.03783199521201505,2,0.6751,3
523,lucaswychan,0.0008291303261285245,0.0,0.125,2,0,0.03783165213045141,2,0.2437,3
524,Uvi-12,0.0008246418320397639,5.581216749901212e-06,0.125,2,2,0.037831531097840876,3,0.64058,10
526,tongl2,0.000827661685537477,0.0,0.125,2,0,0.03783106467421499,2,-0.11967499999999999,4
530,BakerBunker,0.0008253003413134754,0.0,0.125,2,0,0.03783012013652539,2,0.2907,4
532,w4nderlust,0.0008246418320397639,0.0,0.125,2,0,0.03782985673281591,2,-0.16798,5
534,debasisdwivedy,0.0008089750857021732,1.9534258624654244e-05,0.125,2,1,0.03782945031186826,3,-0.09227142857142856,7
535,Marcel256,0.0008235414057533106,0.0,0.125,2,0,0.03782941656230132,2,0.230025,4
537,null-pointer-access,0.0008224054052108196,0.0,0.125,2,0,0.037828962162084326,2,0.5892166666666666,6
538,fynnsu,0.0008215734123009576,0.0,0.125,2,0,0.03782862936492038,2,0.1387,4
539,dxqb,0.0008209132238327629,0.0,0.125,2,0,0.0378283652895331,2,0.16295,6
540,ootsuka-repos,0.0008207695218250992,0.0,0.125,2,0,0.03782830780873004,2,-0.166425,4
541,hpcpony,0.0008207695218250992,0.0,0.125,2,0,0.03782830780873004,2,0.29359999999999997,5
543,alexdzm,0.0008190895975305459,0.0,0.125,2,0,0.03782763583901222,2,0.6039666666666667,3
544,wkzcml-1,0.000818828050811651,0.0,0.125,2,0,0.03782753122032466,2,-0.010699999999999975,3
